n,time
2833,33
2834,35
2835,33
2836,32
2837,32
2838,36
2839,41
2840,32
2841,37
2842,36
2843,36
2844,36
2845,33
2846,34
2847,34
2848,34
2849,34
2850,32
2851,34
2852,36
2853,36
2854,32
2855,39
2856,37
2857,38
2858,37
2859,37
2860,39
2861,33
2862,43
2863,36
2864,36
2865,33
2866,37
2867,37
2868,36
2869,34
2870,33
2871,38
2872,34
2873,37
2874,36
2875,37
2876,37
2877,32
2878,37
2879,37
2880,37
2881,36
2882,37
2883,36
2884,47
2885,37
2886,37
2887,36
2888,34
2889,35
2890,37
2891,32
2892,42
2893,33
2894,34
2895,37
2896,37
2897,37
2898,42
2899,34
2900,46
2901,37
2902,46
2903,38
2904,37
2905,40
2906,37
2907,35
2908,38
2909,56
2910,39
2911,36
2912,34
2913,34
2914,36
2915,34
2916,34
2917,43
2918,36
2919,37
2920,37
2921,44
2922,32
2923,37
2924,32
2925,36
2926,34
2927,38
2928,37
2929,37
2930,37
2931,38
2932,37
2933,37
2934,39
2935,34
2936,36
2937,37
2938,35
2939,35
2940,34
2941,34
2942,43
2943,37
2944,39
2945,37
2946,37
2947,38
2948,38
2949,38
2950,37
2951,37
2952,44
2953,38
2954,40
2955,49
2956,33
2957,42
2958,40
2959,38
2960,35
2961,35
2962,34
2963,37
2964,37
2965,35
2966,33
2967,34
2968,43
2969,37
2970,37
2971,37
2972,37
2973,37
2974,38
2975,35
2976,38
2977,33
2978,34
2979,34
2980,35
2981,37
2982,34
2983,43
2984,34
2985,38
2986,34
2987,34
2988,34
2989,33
2990,39
2991,35
2992,38
2993,38
2994,39
