n,time
1563,48
1564,29
1565,31
1566,52
1567,33
1568,50
1569,36
1570,40
1571,31
1572,25
1573,46
1574,37
1575,41
1576,37
1577,26
1578,42
1579,29
1580,32
1581,39
1582,31
1583,34
1584,34
1585,28
1586,28
1587,35
1588,38
1589,38
1590,42
1591,32
1592,31
1593,37
1594,35
1595,34
1596,26
1597,38
1598,38
1599,34
1600,35
1601,43
1602,26
1603,34
1604,27
1605,25
1606,33
1607,26
1608,25
1609,25
1610,25
1611,25
1612,28
1613,32
1614,28
1615,25
1616,35
1617,35
1618,34
1619,32
1620,35
1621,35
1622,51
1623,35
1624,26
1625,26
1626,25
1627,41
1628,25
1629,35
1630,54
1631,34
1632,32
1633,35
1634,32
1635,35
1636,32
1637,25
1638,26
1639,26
1640,36
1641,36
1642,35
1643,39
1644,26
1645,26
1646,26
1647,26
1648,32
1649,29
1650,35
1651,35
1652,42
1653,30
1654,42
1655,33
1656,26
1657,33
1658,36
1659,39
1660,36
1661,26
1662,36
1663,26
1664,40
1665,35
1666,39
1667,39
1668,39
1669,29
1670,27
1671,28
1672,36
1673,36
1674,48
1675,39
1676,35
1677,33
1678,33
1679,36
1680,34
1681,37
1682,36
1683,33
1684,27
1685,29
1686,29
1687,26
1688,26
1689,29
1690,26
1691,26
1692,29
1693,29
1694,26
1695,37
1696,27
1697,27
1698,26
1699,40
1700,31
1701,27
1702,49
1703,36
1704,36
1705,43
1706,37
1707,34
1708,36
1709,27
1710,51
1711,30
1712,26
1713,30
1714,32
1715,29
1716,30
1717,27
1718,28
1719,36
1720,34
1721,31
1722,41
1723,37
1724,28
1725,35
1726,38
1727,51
1728,27
1729,35
1730,35
1731,27
1732,27
1733,28
1734,32
1735,27
1736,33
1737,35
1738,27
1739,32
1740,41
1741,28
1742,40
1743,37
1744,34
1745,37
1746,42
1747,27
1748,37
1749,27
1750,33
1751,30
1752,29
1753,28
1754,30
1755,27
1756,27
1757,29
1758,31
1759,37
1760,48
1761,51
1762,35
1763,38
1764,47
1765,38
1766,28
1767,38
1768,27
1769,38
1770,28
1771,28
1772,35
1773,28
1774,31
1775,31
1776,33
1777,27
1778,27
1779,67
1780,38
1781,45
1782,29
1783,36
1784,35
1785,39
1786,42
1787,28
1788,39
1789,35
1790,35
1791,113
1792,57
1793,28
1794,28
1795,28
1796,28
1797,31
1798,43
1799,39
1800,29
1801,30
1802,38
1803,39
1804,35
1805,36
1806,39
1807,36
1808,45
1809,42
1810,28
1811,29
1812,30
1813,32
1814,29
1815,30
1816,31
1817,38
1818,43
1819,67
1820,39
1821,39
1822,39
1823,36
1824,39
1825,29
1826,40
1827,32
1828,49
1829,42
1830,39
1831,28
1832,28
1833,28
1834,54
1835,42
1836,29
1837,29
1838,32
1839,39
1840,43
1841,47
1842,29
1843,39
1844,40
1845,43
1846,39
1847,29
1848,43
1849,37
1850,35
1851,28
1852,29
1853,29
1854,28
1855,34
1856,32
1857,52
1858,40
1859,34
1860,70
1861,31
1862,40
1863,32
1864,46
1865,40
1866,33
1867,47
1868,44
1869,40
1870,30
1871,29
1872,29
1873,29
1874,35
1875,32
1876,30
1877,29
1878,30
1879,33
1880,35
1881,33
1882,30
1883,29
1884,29
1885,34
1886,44
1887,29
1888,32
1889,35
1890,33
1891,39
1892,38
1893,45
1894,31
1895,40
1896,30
1897,31
1898,44
1899,37
1900,41
1901,44
1902,33
1903,45
1904,33
1905,30
1906,30
1907,29
1908,49
1909,50
1910,55
1911,41
1912,35
1913,33
1914,45
1915,44
1916,40
1917,44
1918,40
1919,40
1920,40
1921,47
1922,41
1923,30
1924,30
1925,30
1926,30
1927,46
1928,35
1929,29
1930,32
1931,36
1932,30
1933,30
1934,30
1935,43
1936,30
1937,38
1938,49
1939,49
1940,50
1941,41
1942,40
1943,29
1944,51
1945,31
1946,45
1947,52
1948,46
1949,45
1950,33
1951,30
1952,30
1953,29
1954,30
1955,36
1956,30
1957,45
1958,51
1959,45
1960,57
1961,42
1962,35
1963,32
1964,59
1965,46
1966,37
1967,40
1968,50
1969,32
1970,30
1971,32
1972,36
1973,31
1974,32
1975,30
1976,30
1977,42
1978,46
1979,47
1980,42
1981,31
1982,37
1983,36
1984,30
1985,31
1986,43
1987,46
1988,35
1989,35
1990,37
1991,33
1992,35
1993,31
1994,39
1995,47
1996,51
1997,43
1998,31
1999,51
2000,39
2001,43
2002,31
2003,58
2004,32
2005,32
2006,43
2007,47
2008,37
2009,37
2010,33
2011,35
2012,35
2013,33
2014,31
2015,35
2016,32
2017,33
2018,35
2019,31
2020,31
2021,43
2022,43
2023,47
2024,32
2025,31
2026,32
2027,47
2028,40
2029,41
2030,43
2031,48
2032,44
2033,33
2034,37
2035,37
2036,38
2037,35
2038,32
2039,33
2040,31
2041,44
2042,59
2043,41
2044,34
2045,31
2046,56
2047,44
2048,33
2049,33
2050,35
2051,44
2052,31
2053,31
2054,31
2055,60
2056,34
2057,38
2058,40
2059,48
2060,40
2061,48
2062,31
