n,time
2359,1723
2360,1643
2361,1753
2362,1853
2363,2365
2364,2805
2365,2906
2366,2665
2367,1723
2368,1513
2369,1463
2370,1433
2371,1172
2372,1232
2373,1723
2374,1502
2375,1372
2376,1172
2377,1423
2378,1093
2379,1172
2380,1302
2381,1433
2382,2775
2383,1754
2384,1633
2385,3557
2386,2645
2387,2194
2388,2054
2389,1543
2390,1283
2391,1162
2392,1213
2393,1142
2394,1092
2395,1252
2396,1132
2397,1453
2398,1684
2399,1683
2400,1893
2401,1322
2402,1543
2403,1112
2404,1734
2405,1543
2406,3046
2407,1573
2408,1783
2409,1813
2410,1493
2411,1212
2412,1473
2413,1372
2414,1443
2415,1553
2416,2184
2417,1473
2418,1733
2419,2154
2420,1252
2421,1203
2422,1363
2423,1283
2424,1092
2425,1633
2426,1222
2427,1633
2428,1163
2429,1754
2430,1182
2431,1502
2432,1573
2433,2174
2434,1213
2435,992
2436,1032
2437,1693
2438,1042
2439,1232
2440,1022
2441,1523
2442,1032
2443,1303
2444,1152
2445,1162
2446,1112
2447,1313
2448,1132
2449,3346
2450,2945
2451,2755
2452,1663
2453,2254
2454,1924
2455,1924
2456,1863
2457,1803
2458,1372
2459,1303
2460,1794
2461,1273
2462,1623
2463,1613
2464,1273
2465,1764
2466,1733
2467,1402
2468,1873
2469,2014
2470,3547
2471,2224
2472,2735
2473,2205
2474,2074
2475,2354
2476,2635
2477,1423
2478,1523
2479,2646
2480,3046
2481,1643
2482,1733
2483,1703
2484,1833
2485,1142
2486,1624
2487,1173
2488,1202
2489,1934
2490,2424
2491,2245
2492,1162
2493,1553
2494,1252
2495,1142
2496,1102
2497,1233
2498,1173
2499,1593
2500,1653
2501,1163
2502,932
2503,1242
2504,1683
2505,2325
2506,1082
2507,2144
2508,1824
2509,1903
2510,2886
2511,1804
2512,1783
2513,2084
2514,1082
2515,2134
2516,1553
2517,1473
2518,2194
2519,1573
2520,2705
2521,1002
2522,1203
2523,1914
2524,1934
2525,2705
2526,1783
2527,1643
2528,1443
2529,1222
2530,1383
2531,1473
2532,2295
2533,1373
2534,1212
2535,1072
2536,1042
2537,1242
2538,1192
2539,1613
2540,1342
2541,1252
2542,1142
2543,1492
2544,1313
2545,2234
2546,2134
2547,2705
2548,2765
2549,1854
2550,1382
2551,2344
2552,1242
2553,1913
2554,1893
2555,2475
2556,1643
2557,1884
2558,1192
2559,1633
2560,1593
2561,1403
