n,time
1614,11721
1615,11708
1616,11288
1617,11475
1618,11612
1619,13033
1620,10888
1621,11800
1622,11045
1623,11096
1624,10878
1625,11419
1626,10880
1627,10854
1628,10704
1629,10602
1630,10996
1631,10646
1632,11050
1633,11227
1634,10726
1635,11084
1636,11012
1637,10555
1638,11100
1639,10425
1640,10882
1641,10816
1642,10983
1643,10648
1644,11306
1645,11447
1646,10962
1647,10779
1648,10748
1649,10550
1650,10694
1651,10453
1652,10507
1653,10967
1654,11008
1655,10889
1656,11185
1657,10902
1658,10874
1659,11072
1660,10864
1661,11133
1662,10947
1663,14131
1664,10871
1665,10921
1666,10525
1667,10852
1668,10628
1669,10881
1670,10610
1671,10813
1672,12548
1673,10773
1674,11389
1675,11690
1676,11360
1677,10690
1678,11158
1679,11272
1680,10953
1681,11224
1682,11467
1683,10900
1684,11770
1685,11959
1686,11650
1687,11240
1688,11387
1689,11141
1690,11814
1691,11120
1692,11602
1693,11591
1694,11287
1695,10852
1696,11378
1697,11638
1698,11921
1699,11281
1700,11662
1701,11679
1702,12221
1703,12530
1704,11544
1705,11204
1706,11355
1707,11874
1708,10801
1709,11856
1710,10789
1711,11377
1712,11404
1713,11574
1714,11908
1715,11755
1716,11343
1717,11155
1718,10908
1719,10793
1720,10772
1721,11047
1722,10950
1723,11342
1724,11174
1725,11128
1726,11365
1727,11262
1728,10862
1729,11506
1730,11270
1731,11344
1732,11007
1733,11370
1734,11078
1735,10977
1736,11361
1737,11410
1738,11031
1739,11301
1740,11010
1741,11987
1742,12544
1743,11738
1744,11855
1745,11440
1746,11143
1747,15260
1748,11388
1749,11833
1750,14509
1751,14263
1752,13048
1753,13788
1754,14134
1755,13786
1756,13014
1757,13506
1758,12758
1759,14885
1760,13128
1761,12396
1762,12168
1763,12809
1764,12387
1765,12477
1766,12126
1767,12952
1768,13019
1769,12732
1770,14296
1771,13063
1772,12294
1773,11955
1774,12209
1775,12313
1776,11894
1777,11798
1778,11598
1779,11960
1780,15400
1781,12839
1782,12424
1783,12954
1784,15106
1785,19628
1786,14841
1787,16013
1788,14568
1789,14953
1790,13825
1791,13748
1792,12573
1793,12646
1794,13281
1795,12375
1796,12413
1797,12009
1798,11954
1799,12098
1800,11732
1801,12116
1802,12617
1803,13391
1804,12435
1805,13471
1806,13124
1807,12742
1808,11774
1809,12217
1810,11476
1811,11630
1812,12114
1813,11846
1814,11884
1815,12723
1816,11901
1817,11936
1818,12176
1819,12001
1820,13611
1821,12844
1822,12118
1823,11563
1824,11779
1825,11646
1826,11785
1827,11696
1828,12102
1829,11955
1830,11334
1831,11934
1832,11524
1833,11654
1834,11328
1835,12021
1836,11277
1837,11652
1838,11769
1839,12281
1840,11670
1841,11633
1842,11202
1843,11570
1844,11592
1845,11582
1846,12404
1847,12087
1848,12093
1849,12730
1850,11859
1851,11722
1852,11308
1853,12026
1854,11411
1855,11474
1856,11816
1857,11659
1858,11599
1859,12097
1860,11925
1861,12121
1862,11770
1863,12583
1864,11670
1865,11806
1866,11345
1867,11706
1868,12059
1869,11628
1870,12418
1871,11789
1872,12175
1873,11524
1874,14744
1875,11850
1876,12444
1877,11597
1878,11357
1879,11500
1880,11925
1881,11524
1882,12020
1883,11458
1884,11471
1885,11972
1886,11789
1887,14446
1888,11861
1889,11571
1890,11699
1891,12588
1892,11878
1893,11745
1894,12587
1895,13847
1896,12683
1897,12618
1898,13630
1899,12280
1900,11957
1901,12925
1902,12159
1903,13427
1904,12833
1905,12153
1906,12705
1907,12907
1908,12849
1909,12076
1910,12737
1911,12083
1912,16477
1913,12538
1914,12409
1915,12475
1916,12409
1917,16437
1918,12187
1919,12196
1920,12281
1921,12698
1922,12657
1923,11885
1924,12787
1925,14512
1926,13435
1927,13801
1928,12787
1929,13836
1930,14971
1931,14610
1932,13871
1933,13381
1934,14602
1935,12531
1936,13401
1937,13064
1938,12946
1939,12652
1940,12866
1941,12430
1942,12724
1943,13145
1944,12632
1945,12458
1946,12771
1947,12611
1948,12722
1949,12363
1950,12502
1951,12449
1952,13446
1953,13903
1954,15442
1955,15416
1956,14186
1957,13806
1958,14772
1959,15867
1960,13163
1961,14763
1962,14596
1963,13439
1964,13546
1965,12629
1966,12425
1967,12357
1968,12097
1969,11886
1970,11997
1971,14980
1972,12275
1973,12113
1974,12326
1975,11492
1976,11774
1977,11770
1978,11952
1979,12301
1980,12962
1981,12692
1982,11679
1983,12491
1984,11822
1985,12677
1986,12990
1987,12110
1988,12307
1989,12142
1990,12196
1991,12344
1992,12250
1993,11674
1994,13555
1995,12368
1996,15598
1997,12015
1998,13074
1999,14099
2000,13664
2001,14215
2002,13528
2003,13518
2004,13181
2005,13893
2006,14688
2007,14965
2008,13844
2009,13325
2010,13771
2011,12781
2012,12566
2013,13359
2014,13357
2015,12387
2016,12991
2017,13938
2018,12800
2019,14827
2020,13310
2021,13473
2022,12890
2023,12567
2024,12891
2025,12878
2026,12791
2027,13366
2028,13429
2029,14561
2030,14860
2031,13163
2032,13688
2033,13001
2034,13259
2035,12723
2036,13345
2037,12367
2038,13410
2039,12949
2040,12532
2041,12798
2042,14390
2043,12744
2044,13298
2045,13455
2046,12987
2047,13372
2048,13621
2049,14252
2050,13131
2051,13524
2052,13456
2053,13707
2054,14769
2055,16011
2056,14986
2057,14672
2058,13473
2059,13501
2060,13462
2061,13837
2062,14468
2063,13563
2064,12607
2065,12659
2066,13122
2067,12508
2068,12520
2069,13250
2070,12765
2071,12791
2072,12402
2073,12304
2074,12802
2075,12581
2076,12592
2077,13239
2078,12433
2079,13311
2080,13344
2081,12590
2082,13004
2083,12901
2084,12534
2085,12974
2086,12972
2087,12342
2088,13344
2089,12398
2090,12767
2091,13358
2092,12389
2093,13990
2094,13227
2095,13206
2096,13023
2097,13266
2098,13038
2099,12783
2100,16290
2101,13015
2102,13652
2103,13345
2104,14556
2105,13703
2106,13208
2107,13063
2108,13116
2109,12673
2110,13169
2111,13333
2112,12382
2113,13108
2114,12964
2115,13036
2116,14072
2117,12857
2118,12837
2119,12614
2120,13074
2121,12512
2122,13052
2123,13085
2124,12887
2125,12944
2126,13336
2127,12788
2128,13775
2129,12780
2130,13776
2131,12920
2132,12602
2133,13463
2134,12721
2135,12800
2136,13092
2137,12918
2138,13184
2139,14671
2140,13003
2141,12970
2142,13290
2143,13524
2144,13341
2145,14369
2146,16154
2147,12845
2148,12806
2149,13299
2150,13370
2151,13426
2152,14336
2153,13372
2154,14060
2155,15267
2156,13817
2157,15129
2158,15201
2159,14348
2160,15329
2161,15948
2162,15313
2163,15651
2164,14270
2165,13768
2166,14616
2167,14334
2168,14572
2169,15254
2170,14897
2171,19566
2172,14719
2173,13661
2174,14408
2175,15245
2176,14293
2177,13481
2178,12690
2179,12751
2180,12608
2181,13114
2182,13903
2183,13577
2184,12491
2185,13246
2186,13066
2187,13644
2188,13355
2189,12981
2190,13085
2191,12726
2192,13308
2193,13793
2194,12962
2195,12981
2196,13111
2197,13258
2198,13723
2199,13583
2200,13246
2201,13105
2202,13506
2203,13283
2204,13498
2205,13064
2206,12995
2207,13023
2208,13501
2209,13156
2210,13106
2211,13352
2212,13204
2213,13543
2214,13291
2215,13141
2216,13008
2217,13234
2218,12694
2219,13292
2220,13054
2221,13961
2222,13936
2223,13401
2224,12766
2225,13103
2226,13187
2227,13104
2228,13797
2229,13548
2230,13683
2231,13288
2232,13147
2233,13381
2234,17622
2235,14588
2236,15508
2237,15472
2238,14504
2239,14947
2240,14319
2241,13433
2242,14146
2243,14089
2244,17161
2245,14470
2246,13867
2247,13081
2248,13713
2249,13477
2250,14292
2251,14403
2252,13436
2253,13883
2254,13808
2255,14249
2256,13264
2257,13217
2258,13437
2259,13423
2260,14246
2261,13870
2262,14154
2263,13153
2264,13944
2265,13527
2266,14126
2267,14889
2268,14748
2269,13816
2270,14475
2271,15494
2272,15312
2273,18334
2274,15035
2275,13188
2276,13133
2277,14095
2278,13359
2279,14015
2280,13710
2281,13832
2282,12998
2283,13483
2284,13022
2285,13720
2286,15176
2287,17165
2288,17014
2289,16766
2290,17903
2291,15102
2292,13644
2293,13884
2294,13706
2295,13723
2296,13020
2297,13910
2298,13333
2299,13945
2300,14474
2301,15201
2302,14196
2303,15758
2304,16605
2305,15697
2306,16665
2307,15398
2308,15793
2309,17505
2310,16728
2311,17681
2312,17488
2313,16509
2314,18473
2315,16326
2316,15984
2317,15899
2318,14380
2319,13544
2320,13876
2321,14068
2322,14624
2323,15544
2324,13286
2325,13216
2326,13110
2327,13460
2328,13611
2329,13521
2330,13597
2331,13644
2332,14091
2333,14859
2334,16284
2335,17284
2336,15469
2337,16494
2338,17067
2339,16662
2340,15975
2341,16554
2342,16022
2343,16560
2344,17251
2345,16120
2346,16274
2347,15856
2348,16491
2349,15931
2350,15686
2351,15009
2352,14637
2353,14207
2354,14658
2355,16430
2356,13726
2357,14000
2358,14395
2359,14064
2360,14126
2361,14160
2362,13985
2363,14436
2364,13778
2365,13855
2366,13497
2367,14487
2368,14193
2369,13954
2370,13541
2371,13954
2372,13833
2373,13759
2374,13489
2375,14683
2376,16799
2377,13939
2378,13960
2379,13706
2380,13510
2381,13586
2382,13937
2383,13550
2384,13680
2385,13613
2386,13712
2387,14155
2388,13519
2389,13706
2390,14019
2391,13406
2392,14080
2393,13680
2394,13365
2395,13535
2396,14209
2397,17497
2398,14207
2399,14907
2400,13690
2401,13678
2402,13764
2403,13818
2404,14660
2405,13849
2406,14525
2407,14110
2408,14225
2409,13927
2410,13867
2411,14482
2412,13641
2413,14208
2414,13733
2415,14130
2416,14955
2417,13896
2418,14495
2419,14312
2420,14540
2421,13610
2422,13725
2423,13853
2424,13905
2425,14509
2426,14309
2427,13872
2428,17796
2429,14111
2430,14945
2431,14024
2432,17999
2433,15390
2434,15450
2435,15615
2436,15000
2437,14094
2438,15061
2439,14999
2440,15275
2441,15037
2442,15753
2443,16016
2444,15576
2445,15868
2446,15161
2447,15157
2448,14929
2449,14673
2450,14600
2451,15326
2452,14578
2453,15742
2454,14752
2455,15497
2456,15315
2457,14336
2458,15388
2459,14788
2460,14585
2461,15586
2462,16286
2463,14760
2464,15382
2465,15161
2466,14854
2467,16223
2468,15068
2469,15932
2470,14856
2471,16390
2472,18763
2473,15791
2474,15433
2475,14841
2476,14810
2477,15180
2478,14536
2479,14131
2480,14209
2481,16578
2482,16272
2483,15547
2484,15734
2485,15037
2486,14795
2487,15707
2488,14490
2489,15536
2490,14339
2491,15139
2492,14156
2493,15329
2494,14477
2495,14728
2496,15267
